Palavra;Peso;Classe favorecida
relativamente;-0.03414523485247422;Verdadeira
relativas;-0.13617804548785498;Verdadeira
relativizar;-0.0251629699672071;Verdadeira
relativo;0.054737791660284;Fake
relativos;0.054062886088077564;Fake
relato;0.20245530134336887;Fake
relator;-0.21913206256266438;Verdadeira
relatora;0.013092053296289183;Fake
relatores;-0.12527245251816696;Verdadeira
relatoria;0.06251798582442081;Fake
relatos;0.03873123098020672;Fake
relatou;0.289391090265059;Fake
relatório;-0.18967683007581582;Verdadeira
relatórios;0.22744836512407213;Fake
relaxamento;-0.005618890782902155;Verdadeira
relaxar;-0.01958569700471318;Verdadeira
relação;-0.32054599012387275;Verdadeira
relações;-0.14901565978975045;Verdadeira
releitura;-0.017036226871121316;Verdadeira
relembra;-0.09036210506548735;Verdadeira
relembram;-0.011238385366602157;Verdadeira
relembrar;-0.010229544819546672;Verdadeira
relembre;-0.39265163991283264;Verdadeira
relembrou;-0.05111690523951649;Verdadeira
relevante;0.2510002720638923;Fake
relevantes;-0.03822609614455605;Verdadeira
relevo;-0.10369567106587388;Verdadeira
relevância;0.011565152920301214;Fake
relicitação;-0.0490372644327862;Verdadeira
religiosa;-0.2315976486377315;Verdadeira
religiosas;-0.06659415062103731;Verdadeira
religiosidade;-0.03294769278134428;Verdadeira
religioso;0.3873553256044015;Fake
religiosos;-0.06424075304422841;Verdadeira
religião;-0.1820718061637229;Verdadeira
religiões;-0.1742140163439594;Verdadeira
relâmpago;-0.006756584841639127;Verdadeira
relíquia;-0.0006508847795661041;Verdadeira
relógio;-0.07675582384841176;Verdadeira
relógios;-0.011101969589228404;Verdadeira
rema;-0.04854887186600053;Verdadeira
remanejamento;0.0;Neutra
remanejar;0.0;Neutra
remanescentes;-0.0019207917993932652;Verdadeira
remessa;0.049152014192659334;Fake
remessas;-0.00994499696325675;Verdadeira
remete;-0.04689732311601641;Verdadeira
remetem;-0.003504981693765464;Verdadeira
remetente;-0.022057308278539085;Verdadeira
remeter;-0.0005687192304943622;Verdadeira
remeteu;7.589415207398531e-19;Fake
remetida;-0.00017949194879564827;Verdadeira
remetidas;-1.734723475976807e-18;Verdadeira
remetido;-0.025392669585441376;Verdadeira
remetidos;-0.0198968957100826;Verdadeira
remodelar;0.0400146753101259;Fake
remonta;-0.05621471021571475;Verdadeira
remontam;0.03099212266904001;Fake
remorso;0.058963371467236285;Fake
remota;-0.024192547780525826;Verdadeira
remotamente;-0.006887073171764308;Verdadeira
remotas;-0.033452200810033014;Verdadeira
remoto;0.01503656069827716;Fake
remotos;-0.06389851199509515;Verdadeira
remover;-0.0008705914145644249;Verdadeira
removeu;-0.025097125743584234;Verdadeira
removido;0.07356621197898673;Fake
removidos;-0.01933610267193175;Verdadeira
remoção;0.04522366941937105;Fake
remunerada;-0.054631622136559255;Verdadeira
remunerado;-0.03683359586808339;Verdadeira
remunerados;0.05197928295692049;Fake
remunerar;-0.0034681864470770237;Verdadeira
remuneratório;6.505213034913027e-19;Fake
remuneração;-0.014860448276540839;Verdadeira
remunerações;-0.05470692650080168;Verdadeira
remédio;-0.1988448396174285;Verdadeira
remédios;0.03773411554529481;Fake
renais;-0.0009691618366886412;Verdadeira
renal;-0.07007184845650985;Verdadeira
renan;-0.00795813539301707;Verdadeira
renascer;0.003130610362862486;Fake
renascimento;0.06054452112034886;Fake
renata;-0.5051461351594718;Verdadeira
renato;-0.10420800075498275;Verdadeira
renaud;0.05634292233361109;Fake
renault;0.0013398357750908794;Fake
renca;0.0;Neutra
renda;-0.3806571507493033;Verdadeira
rendas;-0.0027762307175560035;Verdadeira
rende;-0.011150571005311232;Verdadeira
rendem;-0.08527478469478858;Verdadeira
rendendo;-0.013266071640127114;Verdadeira
render;-0.011778190489172195;Verdadeira
renderam;-0.10200793201666873;Verdadeira
renderiam;0.03808627397130789;Fake
rendeu;-0.006220879296618985;Verdadeira
rendido;0.013508811587673;Fake
rendidos;-0.005529238475687344;Verdadeira
rendimento;-0.12769425615450208;Verdadeira
rendimentos;0.009090138948839878;Fake
rendição;0.027994188330791224;Fake
renegociar;-0.03265030208202748;Verdadeira
renegociação;-0.04049557619364529;Verdadeira
renomada;0.09239506369832835;Fake
renomado;0.0722290386583435;Fake
renomados;0.012626475780270428;Fake
renova;-0.001272774422329698;Verdadeira
renovada;-0.18421814380443222;Verdadeira
renovar;-0.02960039427514625;Verdadeira
renovação;-0.024817960177568106;Verdadeira
renovou;-0.00579333684902259;Verdadeira
renováveis;-0.018346729780891476;Verdadeira
renovável;-0.007628603476093517;Verdadeira
rentabilidade;-0.03398839400793413;Verdadeira
rentáveis;-0.027934813767947046;Verdadeira
renuncia;-0.016303817608083117;Verdadeira
renunciado;0.0;Neutra
renunciar;0.11689550162601561;Fake
renunciarei;-0.0017831103070128924;Verdadeira
renunciaria;0.0;Neutra
renunciará;0.07579326881066092;Fake
renuncie;-0.18011424629058442;Verdadeira
renunciou;0.06399406751389075;Fake
rené;-0.0046805693760535;Verdadeira
renúncia;-0.10489078021588072;Verdadeira
reoneração;-0.008734939546003816;Verdadeira
reorganizar;-0.11446991703248863;Verdadeira
reorganização;-0.023718054925785752;Verdadeira
repactuar;0.023820176094441165;Fake
repar;2.168404344971009e-19;Fake
reparado;-0.03293305038068269;Verdadeira
reparar;-0.04100674284957079;Verdadeira
reparação;-0.08380680013336521;Verdadeira
repare;0.16889516023050324;Fake
reparem;0.06448181025503885;Fake
reparo;-0.0022100168323082583;Verdadeira
reparos;1.0842021724855044e-19;Fake
repartir;-0.07237576344320762;Verdadeira
repartição;-0.007746837164580214;Verdadeira
repartições;0.08038350919854036;Fake
repassa;0.12337900732433976;Fake
repassada;-0.03368083764430377;Verdadeira
repassadas;0.052704418471254184;Fake
repassado;-0.11445729196878333;Verdadeira
repassados;-0.0254325109422843;Verdadeira
repassando;-0.005190304780012647;Verdadeira
repassar;0.16485478251545196;Fake
repassava;-0.09903031405476641;Verdadeira
repasse;0.07490059977314206;Fake
repasses;0.06436313769394429;Fake
repassou;0.0501882596567215;Fake
repassá;-0.004367469773001908;Verdadeira
repatriação;-0.06089661611200726;Verdadeira
repelente;-0.008557484726442816;Verdadeira
repelentes;-0.1158576838482138;Verdadeira
repelir;0.00730650967025953;Fake
repensar;0.11447803022322371;Fake
repent;-0.1268952994914456;Verdadeira
repente;-0.05774184974083171;Verdadeira
repentina;-0.022105053510195684;Verdadeira
repentinamente;0.007588079521522856;Fake
repentino;-0.01338282040433513;Verdadeira
repercussão;-0.034687427689465186;Verdadeira
repercussões;-0.036588269813555736;Verdadeira
repercute;0.01714358478046658;Fake
repercutindo;-0.019579014801954675;Verdadeira
repercutir;0.04618814068461583;Fake
repercutiram;-0.005869581312252135;Verdadeira
repercutiu;-0.007603953624828118;Verdadeira
repertório;-0.09420434192758965;Verdadeira
repete;-0.17788752716855605;Verdadeira
repetem;5.421010862427522e-19;Fake
repetia;-0.014798973977605103;Verdadeira
repetida;-0.22299561063138687;Verdadeira
repetidamente;0.04097337980373528;Fake
repetidas;0.07490033660675123;Fake
repetido;0.022563358519036132;Fake
repetidos;0.0391337940441937;Fake
repetindo;0.042832832482046286;Fake
repetir;0.03379345406789701;Fake
repetiria;0.0;Neutra
repetirá;0.008273818205829885;Fake
repetitiva;0.031581720783751384;Fake
repetitivo;-0.02931964175611122;Verdadeira
repetitivos;-0.021116748000883697;Verdadeira
repetiu;-0.0029481305350835866;Verdadeira
repetição;-0.02139935015987629;Verdadeira
repita;-0.025410159811915044;Verdadeira
repitam;-0.0012378887184014752;Verdadeira
repito;0.10075649027957105;Fake
repleta;-0.03125870302373541;Verdadeira
repletas;-0.060353122003378876;Verdadeira
repleto;-0.028071039502400984;Verdadeira
repletos;0.0;Neutra
replicação;-0.006824432414340094;Verdadeira
replicou;0.02275898926379155;Fake
repor;0.0030477836617793844;Fake
report;-0.013944114090535248;Verdadeira
reportagem;-0.10824498263334531;Verdadeira
reportagens;-0.09658612674666123;Verdadeira
reportar;-0.02370173075561496;Verdadeira
reports;-0.22908139108337447;Verdadeira
reposição;0.0;Neutra
reposta;-0.027677588002358408;Verdadeira
repousa;-0.07468416229554538;Verdadeira
repouso;0.05986701811530781;Fake
repreendido;-0.030639722833981604;Verdadeira
repreensão;0.06456098792060423;Fake
represa;-0.09476473080694231;Verdadeira
represas;-0.001197358369371828;Verdadeira
representa;-0.17418268844053794;Verdadeira
representada;0.06564323045070816;Fake
representadas;-0.005700580901424785;Verdadeira
representado;0.008906127864358583;Fake
representados;0.057525314650158005;Fake
representam;0.012303103331684856;Fake
representando;-0.005083696168525609;Verdadeira
representante;-0.2829442981695132;Verdadeira
representantes;-0.21623254805237369;Verdadeira
representar;0.039867597690407354;Fake
representaram;-0.045870796157659315;Verdadeira
representaria;0.031824910845666556;Fake
representará;0.06240718531226669;Fake
representasse;0.0;Neutra
representativa;-0.06859985521266238;Verdadeira
representativas;0.008513839544274584;Fake
representatividade;0.004018812890059945;Fake
representativo;-0.0076424723230405275;Verdadeira
representativos;0.030278232504586843;Fake
representava;-0.024023976402545742;Verdadeira
representavam;-0.07480639650235978;Verdadeira
representação;-0.5928145607863556;Verdadeira
representações;-0.24775430218626623;Verdadeira
represente;0.060142700443980485;Fake
representem;0.003795683957089065;Fake
representou;-0.037934902613187854;Verdadeira
repressiva;-4.613526228034556e-05;Verdadeira
repressor;-0.03381305521525981;Verdadeira
repressão;-0.06430171382639174;Verdadeira
represália;-0.03706926288422372;Verdadeira
represálias;0.05161427907683796;Fake
reprimir;-0.028038994091866613;Verdadeira
reprimiu;0.0;Neutra
reprodutivos;-0.04339545013569363;Verdadeira
reproduz;0.09253672023646138;Fake
reproduzida;0.06736194761960128;Fake
reproduzido;0.007919503269310003;Fake
reproduzindo;-0.004318036623620085;Verdadeira
reproduzir;0.04126404455391243;Fake
reproduziu;-0.02378768099050594;Verdadeira
reprodução;0.12400333123256901;Fake
reprovação;0.042244508046276455;Fake
reprovável;0.03023918125896626;Fake
republica;0.06319136866469827;Fake
republicana;-0.06301750157496204;Verdadeira
republicanas;0.07956596488651159;Fake
republicano;0.08519996196334129;Fake
republicanos;-0.1620903266327999;Verdadeira
repudia;-0.04383774035209082;Verdadeira
repudiam;0.09383749322961338;Fake
repudiando;-0.02702487346282692;Verdadeira
repudiar;-0.07361816042506512;Verdadeira
repudio;-0.007850247771036111;Verdadeira
repudiou;0.10819162443869626;Fake
repugnante;0.08692052950556037;Fake
repugnantes;0.005564203851225656;Fake
repulsa;-0.01425265726889437;Verdadeira
reputação;0.0304166678581721;Fake
reputações;0.07045080539786164;Fake
repórter;-0.1526173481102423;Verdadeira
repórteres;0.003357200916756136;Fake
república;0.3038188873424716;Fake
repúblicas;-0.0449604112976672;Verdadeira
repúdio;0.19322151241338129;Fake
requentado;-0.023258678624083214;Verdadeira
requer;-0.2340297030633646;Verdadeira
requerem;0.0;Neutra
requerente;-0.104180089802904;Verdadeira
requerer;0.07562940873808374;Fake
requereu;-0.08722718496408838;Verdadeira
requerida;-0.04392679124900478;Verdadeira
requerido;-0.008158221444934438;Verdadeira
requerimento;-0.12111277944551994;Verdadeira
requerimentos;-0.08717582488757313;Verdadeira
requisitada;-0.005914484499363863;Verdadeira
requisitadas;0.0;Neutra
requisitar;-0.010437488421245101;Verdadeira
requisito;-0.03755904777878355;Verdadeira
requisitos;-0.08236435771508875;Verdadeira
requião;-0.02513321313572604;Verdadeira
rescindido;0.0;Neutra
rescisão;-0.06326754615868219;Verdadeira
research;-0.0013924357088672067;Verdadeira
resende;0.09086768938723734;Fake
resenha;-0.02579097509645272;Verdadeira
reserva;-0.05463551366801775;Verdadeira
reservada;-0.08211387960280052;Verdadeira
reservadamente;-0.0997694137247826;Verdadeira
reservadas;0.03131802458360162;Fake
reservado;0.0026158303285845662;Fake
reservados;-0.06410844128572586;Verdadeira
reservar;-0.03928122634485999;Verdadeira
reservas;0.04502943756121611;Fake
reservatório;-0.029206407799605878;Verdadeira
reservatórios;-0.20806664752482246;Verdadeira
reserve;0.0473421190899353;Fake
reservou;-0.165361776555009;Verdadeira
reset;6.505213034913027e-19;Fake
resfriamento;-0.025674097726393064;Verdadeira
resfriar;-0.003728960601999908;Verdadeira
resgata;-0.03849177413605597;Verdadeira
resgatada;0.051042926090816884;Fake
resgatadas;-0.0222726443295895;Verdadeira
resgatado;-0.08450437641211889;Verdadeira
resgatados;-0.07744612435133506;Verdadeira
resgatando;0.0;Neutra
resgatar;-0.10243500951541644;Verdadeira
resgataram;-0.006214292295762982;Verdadeira
resgate;-0.04757376984680893;Verdadeira
resgates;0.058381418160629715;Fake
resgatou;-0.0482537349620234;Verdadeira
resguardar;-0.029559794334833175;Verdadeira
reside;0.027709548178088468;Fake
residem;-0.005352385779197293;Verdadeira
residenciais;0.10944099376078947;Fake
residencial;0.11614214194741207;Fake
residente;0.07007392847716357;Fake
residentes;0.18289134019147021;Fake
residual;-0.032298724966369714;Verdadeira
residência;-0.04483723634132522;Verdadeira
residências;-0.033252788711672525;Verdadeira
resignada;0.0;Neutra
resignação;-0.011215303488917014;Verdadeira
resiliência;-0.07922163475585238;Verdadeira
resiste;-0.17526897512429548;Verdadeira
resistem;-0.09148160907218181;Verdadeira
resistente;-0.02680632379319849;Verdadeira
resistentes;0.06833314617282106;Fake
resistido;-0.041111270807469485;Verdadeira
resistindo;-0.03641771081762861;Verdadeira
resistir;-0.037148611037833644;Verdadeira
resistiram;-0.01794252056396197;Verdadeira
resistiu;-0.3241904114394099;Verdadeira
resistência;-0.2367868314665108;Verdadeira
resistências;-0.022891724765519015;Verdadeira
resolução;-0.151357761946942;Verdadeira
resoluções;-0.02777731578979995;Verdadeira
resolva;0.17182359565291425;Fake
resolvam;0.03808627397130789;Fake
resolve;0.25282057985618184;Fake
resolvem;0.09705522827898702;Fake
resolvemos;0.11707293444170314;Fake
resolvendo;-0.014013914906819861;Verdadeira
resolver;0.19334301452506827;Fake
resolveram;0.1477896820848234;Fake
resolverem;0.02707410970011586;Fake
resolveria;-0.023323124566429668;Verdadeira
resolverá;0.010337882762022944;Fake
resolvesse;0.0340784066524855;Fake
resolveu;0.07763794302504166;Fake
resolvi;-0.10501353014495203;Verdadeira
resolvia;0.07405969046018163;Fake
resolvida;-0.05949228435545956;Verdadeira
resolvidas;-0.01549697347753025;Verdadeira
resolvido;0.07377217812173735;Fake
resolvidos;0.07635173728019519;Fake
resort;-0.022752886414358672;Verdadeira
resp;-0.022842231666385302;Verdadeira
respaldadas;-0.013832782791252928;Verdadeira
respaldem;-0.09207199533158354;Verdadeira
respaldo;-0.07458031661852274;Verdadeira
respectiva;0.11643540799638556;Fake
respectivamente;-0.0964085139756917;Verdadeira
respectivas;-0.04652572392081757;Verdadeira
respectivo;-0.022971424857687103;Verdadeira
respectivos;0.08461580506400983;Fake
respeita;0.12303937359017887;Fake
respeitabilidade;-0.04896487135696647;Verdadeira
respeitada;-0.09097574553664646;Verdadeira
respeitadas;0.02579308657085568;Fake
respeitado;-0.09214867744918726;Verdadeira
respeitados;-0.06120086496535456;Verdadeira
respeitam;-0.06299843961439976;Verdadeira
respeitamos;-0.0018579384630988299;Verdadeira
respeitando;0.07207511560931655;Fake
respeitar;-0.18636828866356245;Verdadeira
respeitará;-0.016189754681723924;Verdadeira
respeitava;0.0;Neutra
respeite;0.0770137757637727;Fake
respeitei;-0.004156805682779716;Verdadeira
respeitem;-0.04433117850195223;Verdadeira
respeito;-0.11249019431540702;Verdadeira
respeitosa;-0.003892877650109023;Verdadeira
respeitoso;0.0;Neutra
respeitou;0.005915265996550861;Fake
respeitá;-1.0842021724855044e-19;Verdadeira
respeitável;0.005080361160761581;Fake
respira;0.06177672422194076;Fake
respirando;-0.0009959142574803102;Verdadeira
respirar;0.08539931755822942;Fake
respiratória;-0.008338531389889662;Verdadeira
respiratórias;-0.0025709662292818483;Verdadeira
respirava;-0.03325378011251225;Verdadeira
respiração;0.19751548831213364;Fake
respiro;-0.00606627021776097;Verdadeira
responda;0.03146135529749068;Fake
respondam;-0.04777262197604765;Verdadeira
responde;-0.3539383294099044;Verdadeira
respondem;-0.25609025487764514;Verdadeira
respondemos;-0.025591506687048116;Verdadeira
respondendo;-0.17632876804143083;Verdadeira
responder;-0.3308331006912143;Verdadeira
responderam;-0.028644407539299966;Verdadeira
responderem;-0.027248867903898907;Verdadeira
responderia;-0.14734497873232588;Verdadeira
responderiam;0.0;Neutra
responderá;0.014256156339614995;Fake
responderão;0.2633412352221809;Fake
respondesse;-0.2368170963076218;Verdadeira
respondeu;-0.3008123002869841;Verdadeira
respondi;0.1446060232247879;Fake
respondia;0.0932904694832536;Fake
respondiam;0.028432171895445883;Fake
respondida;-0.016362282246098318;Verdadeira
respondidas;-0.021207789742639167;Verdadeira
respondido;-0.09629153495792987;Verdadeira
respondo;-0.04602095276941713;Verdadeira
responsabilidade;0.019141711436848844;Fake
responsabilidades;0.05447131292340463;Fake
responsabiliza;0.0;Neutra
responsabilizado;-0.010669286871119904;Verdadeira
responsabilizados;-0.0812349490954589;Verdadeira
responsabilizar;0.14251023968071588;Fake
responsabilização;-0.1562578211766755;Verdadeira
responsáveis;-0.12300436108669933;Verdadeira
responsável;-0.09950474615998652;Verdadeira
resposta;-0.38094010800917877;Verdadeira
respostas;-0.05383353355179619;Verdadeira
resquício;0.013958709115100857;Fake
resquícios;-1.0842021724855044e-19;Verdadeira
ressaca;-0.028522879803784696;Verdadeira
ressalta;-0.19973862344118212;Verdadeira
ressaltado;-0.0035502607366431215;Verdadeira
ressaltam;-0.1279602228158788;Verdadeira
ressaltando;0.03817954469743644;Fake
ressaltar;0.36217319378183843;Fake
ressaltaram;5.421010862427522e-19;Fake
ressalto;0.08753723386326226;Fake
ressaltou;-0.3608346038809911;Verdadeira
ressalva;-0.06564291190996666;Verdadeira
ressalvando;0.0;Neutra
ressalvou;-0.05194382933563034;Verdadeira
ressarcimento;-0.03642248973038299;Verdadeira
ressarcir;0.10440627596592132;Fake
ressentimento;-0.026367590579553537;Verdadeira
ressentimentos;-0.04942674813560812;Verdadeira
ressocialização;-0.0005434176289635965;Verdadeira
ressonância;-0.12050755027244184;Verdadeira
ressurgir;0.015444496690768727;Fake
ressurgiu;0.0;Neutra
ressurreição;-0.0016016337084370845;Verdadeira
ressuscitar;-0.01396906940201307;Verdadeira
resta;0.10646793545246512;Fake
restabelecer;-0.1814494543600215;Verdadeira
restabelecida;0.06503053137234056;Fake
restabelecimento;0.056800916103562755;Fake
restam;-0.01595601037887591;Verdadeira
restando;-0.019856079721065744;Verdadeira
restante;-0.16056539410245801;Verdadeira
restantes;-0.009492445442503532;Verdadeira
restaram;-0.05921795848357305;Verdadeira
restará;0.03933327559828376;Fake
restaurante;0.061628726827594814;Fake
restaurantes;0.060958084967336346;Fake
restaurar;-0.0030715494447352467;Verdadeira
restauração;-0.010876996540586692;Verdadeira
restaure;0.0;Neutra
restava;-0.01913749385573949;Verdadeira
restinga;0.0;Neutra
restituição;-0.06083200973024567;Verdadeira
resto;0.0929930828361532;Fake
restos;-0.044585157734035034;Verdadeira
restou;0.027757209759025705;Fake
restringe;0.1071702532382341;Fake
restringem;4.336808689942018e-19;Fake
restringia;-0.0270892895638487;Verdadeira
restringido;-0.0074951534211133135;Verdadeira
restringindo;-0.0183195520644288;Verdadeira
restringir;0.04919001744457131;Fake
restringiu;-0.021415258704900138;Verdadeira
restrita;-0.03776007564439948;Verdadeira
restritas;-0.036801201425869685;Verdadeira
restritiva;-0.01704231990814816;Verdadeira
restritivas;0.0;Neutra
restrito;-0.09367469260108337;Verdadeira
restritos;0.07634349791769823;Fake
restrição;-0.10642304254018978;Verdadeira
restrições;0.0791036179678686;Fake
resulta;0.00808393044882594;Fake
resultado;-0.12268678132799003;Verdadeira
resultados;-0.19519992967971922;Verdadeira
resultam;-0.057830495996111016;Verdadeira
resultando;-0.008671356171002112;Verdadeira
resultante;-0.030701463728454885;Verdadeira
resultantes;0.01677443329709898;Fake
resultar;0.06764368689815671;Fake
resultaram;-0.03461314046594979;Verdadeira
resultaria;0.015783576526641755;Fake
resultará;-0.03001070978285165;Verdadeira
resultou;-0.08713534039726052;Verdadeira
resume;-0.05169483356289133;Verdadeira
resumem;0.0;Neutra
resumida;0.11049814676138434;Fake
resumidamente;-0.003134670292794912;Verdadeira
resumindo;0.5686670009749532;Fake
resumir;0.0007513998569943938;Fake
resumiu;-0.05302691138226809;Verdadeira
resumo;0.05833639669294182;Fake
resíduo;-0.004815989421874618;Verdadeira
resíduos;0.0063422185341088155;Fake
reta;0.17797056245656293;Fake
retaguarda;-0.005124781074504254;Verdadeira
retaliar;0.03767595763070171;Fake
retaliação;-0.094600804176066;Verdadeira
retaliações;0.035600902721917384;Fake
retardado;0.0;Neutra
retardar;-0.04168201620531678;Verdadeira
retendo;0.004808206871240975;Fake
retenção;-0.02519542831572699;Verdadeira
reter;0.08000731381779766;Fake
reteve;-0.0008573087073725361;Verdadeira
reticente;1.0842021724855044e-19;Fake
retido;-0.1280679378254694;Verdadeira
retidos;-1.0842021724855044e-19;Verdadeira
retidão;0.0;Neutra
retificar;-0.017394316475474354;Verdadeira
retina;1.734723475976807e-18;Fake
retira;-0.0995657880563885;Verdadeira
retirada;-0.2711976927196211;Verdadeira
retiradas;-0.04996898017965774;Verdadeira
retirado;-0.041769122890303115;Verdadeira
retirados;0.04272351398940152;Fake
retiram;0.01917555057042653;Fake
retirando;-0.013533348711932144;Verdadeira
retirar;-0.0016258939843711868;Verdadeira
retiraram;-0.014433039495196741;Verdadeira
retirasse;0.02082594103575535;Fake
retirassem;-0.012936115028466066;Verdadeira
retire;-8.673617379884035e-19;Verdadeira
retirei;0.08968782047429309;Fake
retirem;0.013776732102791574;Fake
retiro;0.04983200864806364;Fake
retirou;0.011723079554963392;Fake
retirá;-0.0018126676343233014;Verdadeira
reto;0.05202985801336501;Fake
retoma;-0.0012889619062947185;Verdadeira
retomada;-0.3149954374604522;Verdadeira
retomadas;-0.02234621606979488;Verdadeira
retomado;0.057885873069351036;Fake
retomados;-0.007076873321757642;Verdadeira
retomando;0.0019856689080985364;Fake
retomar;-0.3461219555761021;Verdadeira
retomaram;-0.052272806803580756;Verdadeira
retome;0.03362034625440683;Fake
retomou;-0.001321967462773813;Verdadeira
retorna;-0.037283831068955726;Verdadeira
retornado;0.023026502989754696;Fake
retornam;0.044902332015305156;Fake
retornando;0.11864011754665003;Fake
retornar;0.07155642780316697;Fake
retornaram;-0.032133516063851016;Verdadeira
retornarem;-0.007415193213426448;Verdadeira
retornaria;-0.021396785129791058;Verdadeira
retornará;0.015428266297178039;Fake
retornava;0.02718897289154378;Fake
retorne;-0.04545681470201574;Verdadeira
retorno;-0.1505719326595333;Verdadeira
retornou;-0.046230342447569385;Verdadeira
retrata;-0.05202731438130717;Verdadeira
retratado;-0.012028158252651446;Verdadeira
retratam;0.0;Neutra
retratar;0.038649703103657826;Fake
retratação;0.0923779948447936;Fake
retrato;-0.15494308794484593;Verdadeira
retratos;-0.056926094374204594;Verdadeira
retratou;-0.0034245812124971886;Verdadeira
retração;-0.07075303381673632;Verdadeira
retribuir;0.022131353455291637;Fake
retribuição;-0.08153295690064612;Verdadeira
retro;0.0;Neutra
retroceder;-1.0842021724855044e-19;Verdadeira
retrocesso;-0.057927821586668524;Verdadeira
retrocessos;-0.1039525172748954;Verdadeira
retrospectiva;-0.06615882211956037;Verdadeira
retrospectiva2017;0.15673144720761847;Fake
retrospecto;-1.951563910473908e-18;Verdadeira
retrovisor;-0.023582764288172024;Verdadeira
retruca;-0.06848833029982852;Verdadeira
retrucou;0.11490027246996044;Fake
retrógrada;-0.0042663127244157864;Verdadeira
retumbante;0.0;Neutra
retórica;-0.12249861214067682;Verdadeira
retórico;0.025387786618403053;Fake
reumatologista;0.055987680359609555;Fake
reuni;0.0;Neutra
reunia;-0.018921229011565018;Verdadeira
reuniam;0.053015241658007424;Fake
reunida;0.08876187427777661;Fake
reunidas;0.03512155164869854;Fake
reunido;-0.11619975089524498;Verdadeira
reunidos;-0.02785107478886255;Verdadeira
reunificar;-2.168404344971009e-19;Verdadeira
reunificação;0.01043816020158874;Fake
reunimos;-0.03828477661233768;Verdadeira
reunindo;-0.07402177112538326;Verdadeira
reunir;-0.45532765756605487;Verdadeira
reuniram;0.034923447232363014;Fake
reunirem;-0.07150314017011675;Verdadeira
reunirá;-0.0582815764600914;Verdadeira
reuniu;-0.32061333391309127;Verdadeira
reunião;0.017142580027704638;Fake
reuniões;-0.10458383772453772;Verdadeira
reuters;-0.35230075648751796;Verdadeira
revanche;-0.03528140111698159;Verdadeira
reveja;0.07436031808845561;Fake
revela;0.31551285278684066;Fake
revelada;0.03461094976380375;Fake
reveladas;-0.01936580361148746;Verdadeira
revelado;-0.03135712215319211;Verdadeira
reveladora;0.017916600604828074;Fake
revelados;-0.04288089760665376;Verdadeira
revelam;-0.027237939215771993;Verdadeira
revelando;0.0887128577134887;Fake
revelar;0.2697368151234475;Fake
revelaram;-0.019430070606411387;Verdadeira
revelarem;0.0;Neutra
revelasse;-0.020007145694292634;Verdadeira
revelação;0.3231921499854502;Fake
revelações;0.037814113705154626;Fake
revele;0.0;Neutra
revelia;-0.050655520203145;Verdadeira
revelou;0.3462608868623217;Fake
revendo;-0.00039395553828274333;Verdadeira
rever;0.02085949873724103;Fake
reversa;-0.00997860325978001;Verdadeira
reverso;0.0;Neutra
reversão;-0.3062650701240075;Verdadeira
reversões;-0.18676947362095195;Verdadeira
reverta;-0.1434580880637408;Verdadeira
reverter;0.013010701137763616;Fake
reverteu;0.14183953308015415;Fake
revertida;-0.07173037984081368;Verdadeira
revertidas;0.0;Neutra
revertido;0.015168230210912091;Fake
reverência;0.016038074168879642;Fake
reveses;0.0;Neutra
revestida;-0.011402847127289138;Verdadeira
revestimento;-0.010521354367097547;Verdadeira
revezam;-0.01778766476136;Verdadeira
revezamento;1.0842021724855044e-19;Fake
revezaram;-0.014260245216991568;Verdadeira
revezavam;0.05213221589208627;Fake
revidar;0.028332658807482983;Fake
revidou;-0.05949981854526108;Verdadeira
review;-0.00669778971502809;Verdadeira
revirando;-0.01520627805448616;Verdadeira
reviravolta;0.04005782916532667;Fake
reviravoltas;-0.034802627198258405;Verdadeira
revisada;0.043350374228435476;Fake
revisadas;0.0;Neutra
revisado;-0.00819494690286977;Verdadeira
revisar;-0.003302465589846252;Verdadeira
revisitar;0.0;Neutra
revisor;-0.035196909532444164;Verdadeira
revisores;-0.0003237006435927769;Verdadeira
revisou;-0.021918533949494175;Verdadeira
revista;0.6717175522277067;Fake
revistado;-0.01287217275131147;Verdadeira
revistar;-0.005186976376651311;Verdadeira
revistaram;-8.673617379884035e-19;Verdadeira
revistas;0.026215478803732217;Fake
revisto;-0.0037603879004635874;Verdadeira
revisão;-0.027901037051241143;Verdadeira
reviver;-0.01307315711354776;Verdadeira
revoga;-0.016177987435313124;Verdadeira
revogada;0.04314939370449604;Fake
revogado;0.020715809863124855;Fake
revogando;0.012574836038694807;Fake
revogar;0.1900413902837631;Fake
revogatório;-3.3881317890172014e-19;Verdadeira
revogação;-0.041041258739412834;Verdadeira
revogou;-0.028017532539970483;Verdadeira
revolta;0.16960225072072396;Fake
revoltada;0.10199558221307323;Fake
revoltado;0.3519095798090225;Fake
revoltados;-0.03673595153292876;Verdadeira
revoltaram;0.0044676664897455864;Fake
revoltas;-0.0733512064240753;Verdadeira
revoltou;-1.734723475976807e-18;Verdadeira
revolucionária;0.12863740440633223;Fake
revolucionárias;-0.009865608297398777;Verdadeira
revolucionário;-0.06745078623943485;Verdadeira
revolucionários;0.013360980221122722;Fake
revolução;-0.29554597443268216;Verdadeira
revoluções;-0.0626074591760779;Verdadeira
revés;-0.028582774266491962;Verdadeira
